COMMENT_ID,AUTHOR,DATE,CONTENT,LIKE_COUNT,CLASS
UgyUJvaauQyFoN184DZ4AaABAg,@user-os2fk3pu4f,2020-03-07T11:51:42Z,"on head during playing.. Then the amp for motor nerves that are transmitted like a video.. Under the influence for the send device, i can play whether it is possible..",0,0
UgxZlwcWfutvXjoRPT54AaABAg,@user-os2fk3pu4f,2020-03-07T09:25:32Z,How?? Human not heard low prequency area.. woofer Hz. .. this sound use max. Channel.. ?? 1sec. 10000 times wave send possible? Do it..,0,0
UgytuwjA_qWIdkogFNF4AaABAg,@user-os2fk3pu4f,2020-03-06T11:41:12Z,U.S.A. black money send Tesla stock.. need more money source.. mask.. buy chip and re sell expensive.. and make new money..,0,1
UgzNY3DNsQXFWvZS0b14AaABAg,@user-os2fk3pu4f,2020-03-06T11:34:43Z,"Mask buy, and send warehouse.. ㅋㅋ..<br>But not need why?? Timing.. same your eyesight send birds.. and?? Virus throw..",0,1
UgyW-t-4Qzd9Ct9IrC14AaABAg,@user-os2fk3pu4f,2020-03-06T01:28:12Z,"Not once or twice.. in other word, iptv understand the taste of a particular person and sends out a prepareed subriminal..",0,1
UgyUcIgIQyg7iRLj_xx4AaABAg,@user-os2fk3pu4f,2020-03-05T18:33:14Z,Probably? 100% correct??,0,0
Ugw_MSLfa9FEuD8wFNx4AaABAg,@user-os2fk3pu4f,2020-03-05T18:02:52Z,"L&amp;R brain ram.. who taylor movie receive 간뇌, send ram and record, when? sleep.. probably?",0,0
UgybytcMy5-geRFSkOl4AaABAg,@user-os2fk3pu4f,2020-03-05T18:00:16Z,"Probably small brain, display plate.. and who? Taylor send ram, &lt;-catch.. and program is 간뇌? Language &amp; 사물인지능력 bios is here?",0,0
UgyCFNpwm4jZaAjX6MB4AaABAg,@user-os2fk3pu4f,2020-03-05T17:33:11Z,"impossible is nothing..<br>-------password-sectet-password 1, 2, 3..<br>Position small brain, display area, end line &lt;- catch point.. and send signal right brain.. no answer..",0,1
UgwBd65oiDBIq3rMovx4AaABAg,@user-os2fk3pu4f,2020-03-05T15:12:34Z,CiA 의 공임.. 순도 100%.. 완전히 기억이 지워졌었음.. 이것도 웃김..<br>머리 분리명령어 넣은 것과 비밀번호 걸은 것이 완전히 따로임..,0,1
UgwZazt_5OcxEvCfMgJ4AaABAg,@user-os2fk3pu4f,2020-03-05T11:06:18Z,"Face? 100% natural..<br>주걸륜, Jay Chou, Taiwan.. i won.. face to face..",0,1
UgyiGKbV77RDsIz_pc54AaABAg,@user-os2fk3pu4f,2020-03-04T16:29:52Z,"Taylor Swift family all somewhere send.. do not meet any person, abs . ..",0,0
UgwUtK6wcTxL-tOEmfJ4AaABAg,@user-os2fk3pu4f,2020-03-03T15:44:52Z,"My right brain say, taylor swift story is real, and you need amount send massage with pressure..",0,0
Ugys2hokXOYxnnJoa7N4AaABAg,@user-os2fk3pu4f,2020-03-03T15:29:49Z,"ㅋㅋ..18 .. now my left brain send massage to me.. ㅋㅋㅋ..<br>i use only pressure, convesation to you????? And show me &quot;압력&quot; with some pressure.. ㅋㅋ..",1,1
UgyD0n_sBklykjfNKfZ4AaABAg,@user-os2fk3pu4f,2020-03-03T10:35:54Z,i heard my childhood in my grand-mother&#39;s house.. and speakers send scare sound..,0,1
UgwHVNq8t0x997DjIHt4AaABAg,@user-os2fk3pu4f,2020-03-03T08:46:53Z,"The total send-plate is two sides, senter/bottom.. receive-plate is backward..<br>Photo? Meaningless..",0,0
UgxUnVZI4iPABPphqQN4AaABAg,@user-os2fk3pu4f,2020-03-03T07:55:19Z,"i&#39;ve left hints while sending message to each other, but i&#39;m watching..",0,1
UgwhMcHKL9k_My_Oy1x4AaABAg,@user-os2fk3pu4f,2020-03-03T07:00:14Z,Subriminal.. it is a means of hydra.. but it&#39;s hard to send more than one subriminal.. And human beings who use dual-core or more see this..,0,1
UgzLkdXJ4pDBvM7igK94AaABAg,@drcallous9847,2020-03-03T04:52:26Z,Who knows i just click thus randomly ?,1,0
UgwvXCXxtQ4bS9Ejtl14AaABAg,@justaprincee153,2020-02-06T13:39:22Z,just clicked on this randomly.,0,0
UgxB92HOVUQeFl7z57R4AaABAg,@singularitysky6447,2020-02-04T06:43:29Z,Wow..... just discovered this<br> video  :) ...and song.... the  meaning is clear ... in essance dont waste as little of your life as possible on all the mumbling freaks that you are close to guaranteed to encounter as you go through life.... because then you have made little effort to earn your woke philosophy of h8terz b h8in girl and we dont need to waste our time with them.....,1,0
UgwGiKxVVdPlrGPAUbR4AaABAg,@stefanadams3123,2020-01-25T14:17:03Z,Taylor vs Ariana<br>Taylor-100%<br>Ariana50%,4,0
UgxkgtuRnd8ZwligZgx4AaABAg,@enderteimant740,2020-01-22T19:03:41Z,You randomly saw this song and clicked on it or got it on a playlist and you had no idea what it was about but when you heard it you know you heard it somewhere before.,1,0
UgxvLPbSUV-0q0agZ1N4AaABAg,@hotmilky5235,2020-01-18T01:28:50Z,I was trying to listen to other music but my cat came over and rubbed against my touch screen computer and clicked this 😹,0,0
Ugziuo-uGCIyKy2K4L54AaABAg,@stankssmile5865,2020-01-16T08:21:41Z,"I mean if you aren&#39;t dating all the wrong ones in your 20&#39;s to get to know yourself by not being serious about settling down, are you gonna do it at 40? She is correct in her time and age and being famous as well.",0,0
Ugzl-7PLdvz0TAHqkaV4AaABAg,@EverythingAndAnythingGoes24,2020-01-06T23:36:08Z,"This is my theme song, minus the parts about boyfriends and dating guys.",3,0
UgxBxGAHq3cP_0LTP3J4AaABAg,@laceharris7803,2019-12-29T05:15:31Z,Everyone deserves there own opinion not my cup of tea but I clicked on the song so who knew 😂😂,0,0
Ugyg22Dn5gLFKRhz9BF4AaABAg,@ShotiYT,2019-12-23T15:19:44Z,Hmmmm... It&#39;s not clickbait!,0,0
UgxDilvo_2lwQqPSPxh4AaABAg,@andrewjones3022,2019-12-11T13:53:16Z,WONDERFUL VIBES GUARANTEED,0,0
UgyjYM8cavwIAGhcLiN4AaABAg,@belkyrie9336,2019-12-05T05:57:58Z,"THIS IS ANTES MUERTA QUE SENCILLA BY MARIA ISABEL (INCREDIBLY SPANISH WINNER OF EUROVISION JUNIOR SONG CONTEST) PLAGIED. <br>ESTO ES UN PLAGIO DE ANTES MUERTA QUE SENCILLA DE MARIA ISABEL (BIBA ESPAÑA), PAGA RATA.",0,0
UgyqaKnqbvQM0EdEX6B4AaABAg,@hdkdnbdgjfkc316,2019-10-17T16:22:18Z,Who&#39;s here after clicking on this video!!!,5,0
UgzOA5HAt-DV3l20ajp4AaABAg,@menacingeggroll1454,2019-10-14T20:41:04Z,The percentage of genders watching this in 2019:<br><br><br><br><br>100% men,8,0
UgySYNWdGRQ74d3Aptd4AaABAg,@epicsmiley3598,2019-09-30T11:45:44Z,I clicked on it so I can rant this,1,0
Ugz_ALvQ8jyWa8fkCuF4AaABAg,@comedianhelp2255,2019-09-28T10:15:03Z,Winner gets to play WINNER PLAYS ...,0,0
UgzM2a1-i_XlRgxG-C94AaABAg,@JM52484,2019-09-26T02:00:01Z,"I looked up the &quot;Most viewed video one YouTube&quot; and this was it. I was the 2,824,381,388 view when click to watch.",0,0
UgzwutqW4vAa3Gvd-Tx4AaABAg,@studywithprassanmamc8254,2019-09-11T10:54:54Z,Plz click on my channel and subscribed,0,1
Ugy3cfQeY0Bv5DluC314AaABAg,@ToonsForShorts,2019-08-25T06:07:01Z,Am gifting my next 200 loyal subscribers 100% legit,2,1
UgxTKHmidzjAjIpSaHt4AaABAg,@jakesubba2684,2019-08-13T08:45:04Z,When you already memorize all the lyrics of the reputation and lover then suddenly you miss the old taylor☹☹☹😟😟<br>Swifties send hug!!,6,0
Ugz0048tu6aJI7GKVeR4AaABAg,@andyjones3095,2019-08-02T15:34:34Z,COOLNESS GUARANTEED,0,1
Ugy8JccqGXGidSl2vql4AaABAg,@random-cd2ep,2019-07-10T00:37:12Z,"Sounds like she&#39;s discarded The Beatles and Dylan, listened to Butane Chinchilla and then been influenced by it and written a song off the back of it. 100% what&#39;s happened here.",0,1
Ugz14bOe7RFFL-NhLvx4AaABAg,@drawyyy4200,2019-06-23T21:02:31Z,Who is here to check the clicks ? 🤣,0,0
Ugx3nIp0W_MddlkgOBJ4AaABAg,@katie6258,2019-06-19T22:20:35Z,"It&#39;s so funny if you click on settings, playback speed &amp; then 2 times faster or .25 slower",2,0
UgzN76luxoXenHukmW54AaABAg,@chrisalexis9037,2019-06-16T02:36:16Z,Taylor swift 100% <br>Love🤘🤘🤘,3,0
Ugy9Dox-f68bbIqaRS94AaABAg,@qmeicypeng2932,2019-06-13T00:12:25Z,Taylor swift is the best<br>click here<br>l<br>v,1,0
Ugw25r3AxNX99N-by8R4AaABAg,@elise5155,2019-06-09T23:38:17Z,"pause and then click on -&gt; <a href=""https://www.youtube.com/watch?v=nfWlot6h_JM&amp;t=177"">2:57</a>",1,0
UgyXEMPR8FQTQHCz7qx4AaABAg,@edisonbaenziger4696,2019-05-12T15:46:26Z,"<a href=""https://www.youtube.com/watch?v=nfWlot6h_JM&amp;t=52"">0:52</a> me when I see some people at my school kissing (pause it before clicking the time)<br><br><br><br>Also me: crying because no one thinks I&#39;m cute😂😂😂",21,0
UgxUi9H49R-uN9VgfKN4AaABAg,@salomelufe7992,2019-05-04T10:19:45Z,That&#39;s what they don&#39;t see. 100%,1,0
Ugz3KcQ5nQttGIT5nu94AaABAg,@vichy4321,2019-05-01T17:26:18Z,"Hello everyone, I&#39;m Rafael Hedlund and I have a channel on you tube I wanted to ask you to help my channel in that delicate moment that is the beginning I made a cover of a muisca here from Brazil inside the house live it says the name of the artist and everything just click and hope you like it",0,1
Ugw1RiDiNN9AyWWx4Ot4AaABAg,@musicforhumans9341,2019-04-29T22:41:23Z,"Who clicked on this video because of the butts<br>Stop on the thumbnail <br><br><br><br><br><br><br>I did <a href=""https://www.youtube.com/watch?v=nfWlot6h_JM&amp;t=92"">1:32</a>",1,0
Ugy0olR8R7gWk275q7V4AaABAg,@Domino13334,2019-04-21T01:46:07Z,"Taylor Swift‘s career stats:<br><br>Net worth: 400 Million $ (second richest female selfmade millionair under 30 in America)<br>Lifetime earnings: 670 Million $ (second best earning music artist of the 21st century)<br>Forbes best paid woman: 9 consecutive times in the top 3<br>Record deal: 200 Million $ (highest deal ever signed by a living music artist)<br>Records sold: 200 Million (one of the best-selling artists of all time, number 3 on the digital market)<br>Total tour gross: 935 Million $ (top 5 highest grossing solo artists of all time)<br>Awards won: 425 (one of the 5 most awarded musicians in hisotry)<br>RIAA album certifications: 43 (second most in the 21st century behind Eminem)<br>American Music Awards won: 23 (second most awarded artist in the shows history)<br>Grammys won: 10 at the age of 26<br>Billboard hot 100: second best charting female of the century, 5 number 1‘s<br>Billboard 200: second best charting female of all time, 5 number 1‘s<br>Appearances on TIME magazine covers: 3, first female musician ever to appear 3 times<br>Social media followers: 280 Million (second most followed musician on social media)<br><br>Meet and greet price on tour: 0$<br>Does this artist invite fans over to her homes? Yes<br>Does this artist invite fans for free to her concerts? Yes<br>Does this artist send gifts to her fans? Yes<br>Does this artist write letters and messages to her fans? Yes<br>Does this artist let fans take part in her music videos? Yes<br>Does this artist visit her fans at their homes? Yes<br>Does this artist follow fans on social media? Yes, Tumblr",26,0
Ugx-ythgDetl_dUt97Z4AaABAg,@Mr1BOSANAC,2019-04-13T23:51:20Z,"Send in CIA snipers and hit teams to disrupt political, military, police and government command structures in Croatia before the attack. Kill 500+ people per day. Destroy the tourist season before it starts.",0,1
UgxL3hx0jS2FHWrm7014AaABAg,@Domino13334,2019-03-30T13:00:35Z,"10 amazing facts about Taylor Swift (11 years after leaving high school):<br><br>1. With 200+ Million certified record units sold worldwide she is one of the best-selling artists of all time<br>2. With over 425 awards won she is one of the 5 most awarded artist of all time<br>3. With a total tour gross of 940 Million $ she is one of the 5 most successful live artists of all time<br>4. She signed the highest record deal by a living artist ever (200 Million $)<br>5. She is historically the second-most successful female artist on the Billboard 200 chart (measure was taken when she was only 27)<br>6. Fearless is the most awarded country album of all time, 1989 is the most awarded pop album of all time, both are diamond in the US and each has a diamond single (Love Story, Shake it off)<br>7. Taylor is the youngest ever Grammy for Album of the year winner and the first female to ever win it twice.<br>8. Taylor is the most awarded female ever at the American Music awards (reached at the age of 28), Billboard Music awards (rached at the age of 25), IHeart radio music awards, BMI awards and Teen Choice awards.<br>9. Taylor is the first and only female artist in history to replwce herself on the top of the Billboard hot 100 chart. Over a period of 5 years she had 5 number 1 singles<br>10. Taylor has sold 4 albums over a million times in the first week, which is a world record",258,0
Ugxh4XON6HpuBVDIXNp4AaABAg,@RaminSaidi,2019-03-25T20:45:27Z,"Guys,  Roar have more Likes, comments und clicks<br>but shake it of is also a very good song",8,0
Ugy1OHO6s7ticN1B12J4AaABAg,@AminGuides,2019-03-25T13:17:36Z,Who clicked the first time because of thumbnail?,4,0
Ugy83DDyio5wyBxQP4p4AaABAg,@killerpiedarts5924,2019-03-20T03:51:54Z,"this was her last good album, 100%. music still has soul.",0,0
UgwSiFz5XjUZnCGcN4R4AaABAg,@heiklfbsowkbejsjvsienjew6970,2019-03-06T13:52:22Z,LIKE : Taylor swift<br>COMMENT : ariana grande<br><br>Vote fast!<br><br><br><br>And the winner is taylor swift!!!!!!!!!,1054,0
UgzBsbQJkGZnp8dENcJ4AaABAg,@jewishbride5010,2019-03-03T10:51:03Z,"I, Annelies Bakker, will shake off all my demons and send it back to the sender(s) through the blood of and in the name of Jesus Christ with the love of God almighty on my side: amen!!!",1,0
UgwrbaQhmpkwrB_YiEh4AaABAg,@danniewoop5711,2019-02-16T17:24:10Z,"For your sake you have to go away from this comment!!<br><br>Soo...um...idk if that will make someone mad because i am talking about BTS, but...maybe BTS like her music or just the company like the words...because &quot;Haters gonna hate&quot; and &quot;Players gonna play&quot; are in Mic Drop too. I am not saying that she take these words because this song actually is older than their, i wanted to say that i didn&#39;t expected it...really...and it is strange that many armys doesn&#39;t like her (lol there is no sense in what i am saying, even idk why i am typing this or sending it...but i will do it because....because nothing. Oof my brain is sgkwjdbsk i can&#39;t think anymore, i don&#39;t even know why i am here...why this coment is so long...f*ck)<br><br>P.S. ARMY IS HERE TO ST**AM SHAKE IT OFF",2,0
Ugwn_k-3fSOFtkP_hml4AaABAg,@chaplinng2539,2019-02-16T04:04:21Z,100% auto-tuned,1,0
UgxA9mbFExp_3Wd8u-d4AaABAg,@halle282,2019-02-09T03:04:13Z,"Helping u guys out here just click the time <a href=""https://www.youtube.com/watch?v=nfWlot6h_JM"">0:00</a>",0,0
UgwBGPNmulRlo9MfluJ4AaABAg,@user-qx7lb9jd9j,2019-02-08T15:22:13Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",16,1
UgyYxwjamg1EVhuT4ap4AaABAg,@user-qx7lb9jd9j,2019-02-08T15:21:51Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",1,1
UgwANpYH0M4Qp7ttgPx4AaABAg,@user-qx7lb9jd9j,2019-02-08T15:21:46Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",0,1
UgzhxeZq6lkwyHLWfTx4AaABAg,@user-qx7lb9jd9j,2019-02-08T15:21:40Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",0,1
Ugwn93Tc8ALy9pnrYu94AaABAg,@user-qx7lb9jd9j,2019-02-08T15:21:36Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",0,1
UgwuDsvHfzJJRgsORaV4AaABAg,@user-qx7lb9jd9j,2019-02-08T15:21:32Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",1,1
Ugzyi1Kx4QcvjffEARx4AaABAg,@user-qx7lb9jd9j,2019-02-08T15:21:27Z,"<b>Please read this guide</b><br><br><b>A str**m guide:</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",1,1
Ugxwx1wyMfaZndL6Gnd4AaABAg,@user-qx7lb9jd9j,2019-02-05T11:07:50Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",4,1
UgymDTTMQwjRYTewObJ4AaABAg,@user-qx7lb9jd9j,2019-02-05T11:07:44Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",0,1
Ugx9PukVuxWgQ2YRJ6l4AaABAg,@gamert1239,2019-02-05T00:58:24Z,Once I saw that thumbnail I had to click. <br>😏,2,0
UgwQ8LsTWEMWkPlDyjB4AaABAg,@metalliamae9551,2019-02-01T21:51:03Z,I think this sends out a good message,0,0
UgxMdkLin5g2R4W4UeJ4AaABAg,@tanvikate8024,2019-01-31T17:27:08Z,"It&#39;s really important guys, we can&#39;t let roar dethrone this bop so keep watching , make it a habit, when you wake up, eat, go to sleep, watch this and don&#39;t click on the roar MV it will give it views.",1,0
UgyO2LWOY4TbLiL3goN4AaABAg,@LARANOBRE1,2019-01-25T14:32:08Z,Porque eu tenha a impressão de que essa música é de 2000 sendo que foi lançada recentemente? Lol.,0,0
UgzSkMAcNGtWNN_hy-Z4AaABAg,@helloitme2181,2019-01-20T08:44:47Z,"we are making race between shake it off and roar hotter than ever. hey SWIFTIES, let make our IDOL to be THE WINNER ^-^",0,0
UgwATXnlDVH79e2mNCV4AaABAg,@user-qx7lb9jd9j,2019-01-19T15:21:53Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws<br><br>If Katycats reads this, it&#39;s just pathetic",27,1
UgzrSVhtdECD4EJR1BJ4AaABAg,@user-qx7lb9jd9j,2019-01-19T15:21:49Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",1,1
UgzZ4MuSHgqEl85I3J14AaABAg,@user-qx7lb9jd9j,2019-01-19T15:21:44Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",3,1
Ugzyqh91RqLNRyjiLyF4AaABAg,@user-qx7lb9jd9j,2019-01-19T15:21:29Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",1,1
UgxTczBK81g6-zBzZ2N4AaABAg,@user-qx7lb9jd9j,2019-01-19T15:21:25Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",1,1
Ugy1IT_oVJBDM_eQGjd4AaABAg,@user-qx7lb9jd9j,2019-01-19T15:21:21Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",1,1
UgwKZZSUPWbZLNIfbnR4AaABAg,@user-qx7lb9jd9j,2019-01-19T15:21:17Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",1,1
UgwWjf1BzxQHPbfyKUN4AaABAg,@user-qx7lb9jd9j,2019-01-19T15:21:12Z,"<b>A str**m guide</b><br><br>How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish. Play it at normal speed.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",1,1
UgxVjgfsdkB9R7S27f14AaABAg,@elvis1565,2019-01-15T11:18:41Z,Don&#39;t click to see comment,0,0
